Master Record Number,Date,Weekend?,Hour,Collision Type,Injury Type,Primary Factor,Reported_Location,Latitude,Longitude,Location
902428462,2015-04-01,Weekend,1300,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,SR37S & ZIKES,39.04670943,-86.53586743,"39.04670943,-86.53586743"
902428583,2015-04-03,Weekday,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,7TH & ROSE,39.16745736,-86.510992,"39.16745736,-86.510992"
902428732,2015-04-03,Weekday,900,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,HICKORY & SR48,39.164832,-86.585856,"39.164832,-86.585856"
902428743,2015-04-03,Weekday,600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,KIRBY & SR48W,39.16504,-86.610704,"39.16504,-86.610704"
902428748,2015-04-05,Weekday,1100,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,MITCHEL & STRAIN RIDGE,39.07164416,-86.50678625,"39.07164416,-86.50678625"
902428840,2015-04-03,Weekday,1400,3+ Cars,Incapacitating,FOLLOWING TOO CLOSELY,3RD & JEFFERSON,39.164304,-86.506992,"39.164304,-86.506992"
902428895,2015-04-03,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,3RD & BRYAN,39.16432,-86.50824,"39.16432,-86.50824"
902428909,2015-04-03,Weekday,1700,2-Car,No injury/unknown,UNSAFE BACKING,E CATHCART & S RENWICK,39.1494403,-86.50130688,"39.1494403,-86.50130688"
902428968,2015-04-02,Weekday,1600,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,LOVE & SR46E,39.219152,-86.602304,"39.219152,-86.602304"
902429009,2015-04-06,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ENRIGHT & SR46W,39.22402954,-86.61122894,"39.22402954,-86.61122894"
902429143,2015-04-05,Weekday,200,2-Car,No injury/unknown,UNSAFE BACKING,CURRY,39.15214062,-86.58266052,"39.15214062,-86.58266052"
902429147,2015-04-04,Weekday,700,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,ANDERSON & FISH,39.27799992,-86.46902002,"39.27799992,-86.46902002"
902429189,2015-04-04,Weekday,800,2-Car,No injury/unknown,IMPROPER TURNING,W KIRKWOOD,39.16667233,-86.53863249,"39.16667233,-86.53863249"
902429470,2015-04-04,Weekday,1500,2-Car,No injury/unknown,IMPROPER LANE USAGE,EAST 17TH,39.17906597,-86.52582384,"39.17906597,-86.52582384"
902429537,2015-04-04,Weekday,1400,1-Car,No injury/unknown,OTHER (ENVIRONMENTAL) - EXPLAIN IN NARR,W 12TH,39.17441927,-86.53085976,"39.17441927,-86.53085976"
902429539,2015-04-04,Weekday,1800,2-Car,No injury/unknown,UNSAFE BACKING,SOUTH WALNUT,39.13658448,-86.53091669,"39.13658448,-86.53091669"
902429555,2015-04-03,Weekday,1200,2-Car,No injury/unknown,,N LINCOLN,39.1791262,-86.53084702,"39.1791262,-86.53084702"
902429667,2015-04-01,Weekend,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR37N & TAPP,39.15765411,-86.55490112,"39.15765411,-86.55490112"
902429759,2015-04-05,Weekday,800,Pedestrian,Incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,KENNEDY,39.123744,-86.52810935,"39.123744,-86.52810935"
902429875,2015-04-04,Weekday,1300,2-Car,No injury/unknown,IMPROPER LANE USAGE,N MONROE & SR4546E,39.186944,-86.5468,"39.186944,-86.5468"
902429881,2015-04-04,Weekday,1200,2-Car,No injury/unknown,UNSAFE BACKING,N COLLEGE,39.175984,-86.534736,"39.175984,-86.534736"
902429921,2015-04-05,Weekday,900,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,E 3RD & MORNINGSIDE,39.16424,-86.473696,"39.16424,-86.473696"
902429948,2015-04-05,Weekday,1300,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,E 10TH,39.171504,-86.512288,"39.171504,-86.512288"
902429958,2015-04-05,Weekday,1400,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,FORREST & KIRKWOOD,39.16685827,-86.52153321,"39.16685827,-86.52153321"
902430099,2015-04-05,Weekday,1900,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,EAST 3RD & PARK RIDGE,39.16424,-86.476096,"39.16424,-86.476096"
902430109,2015-04-05,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S & TAPP,39.14253292,-86.57296249,"39.14253292,-86.57296249"
902430153,2015-04-05,Weekday,2100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 10TH & N DUNN,39.17168,-86.528256,"39.17168,-86.528256"
902430156,2015-04-05,Weekday,2200,2-Car,No injury/unknown,IMPROPER LANE USAGE,BURMA & SR37S,39.3145402,-86.51147583,"39.3145402,-86.51147583"
902430198,2015-04-06,Weekday,200,2-Car,No injury/unknown,IMPROPER TURNING,N WOODBURN,39.1794156,-86.53602554,"39.1794156,-86.53602554"
902430296,2015-04-06,Weekday,900,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,17TH & WALNUT GROVE,39.17896,-86.521088,"39.17896,-86.521088"
902430335,2015-04-06,Weekday,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,HILLSIDE & S WALNUT,39.150544,-86.5336,"39.150544,-86.5336"
902430367,2015-04-06,Weekday,1100,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,KIMBLE & WEST 3RD,39.16464,-86.568,"39.16464,-86.568"
902430372,2015-04-06,Weekday,1100,3+ Cars,Non-incapacitating,UNSAFE SPEED,EASTGATE & SR46E,39.17024,-86.501392,"39.17024,-86.501392"
902430425,2015-04-06,Weekday,700,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,LOST MANS & MAPLE GROVE,39.22293015,-86.5697738,"39.22293015,-86.5697738"
902430455,2015-04-06,Weekday,1500,Pedestrian,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ATWATER & FESS,39.16312024,-86.52590028,"39.16312024,-86.52590028"
902430569,2015-04-06,Weekday,1800,Moped/Motorcycle,Incapacitating,RAN OFF ROAD RIGHT,EAST SALT CREEK & SR446,39.0884819,-86.42079925,"39.0884819,-86.42079925"
902430585,2015-04-06,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S COLLEGE & W 4TH,39.165664,-86.5348,"39.165664,-86.5348"
902430592,2015-04-06,Weekend,2100,Bus,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,GENTRY & KIRKWOOD,39.16659974,-86.53560988,"39.16659974,-86.53560988"
902430597,2015-04-06,Weekend,2100,1-Car,No injury/unknown,LEFT OF CENTER,N CRESENT & W 17TH,39.17912029,-86.55652977,"39.17912029,-86.55652977"
902430630,2015-04-06,Weekday,1700,3+ Cars,Incapacitating,FOLLOWING TOO CLOSELY,HARTSTRAIT & SR46E,39.20619965,-86.61134338,"39.20619965,-86.61134338"
902430635,2015-04-05,Weekday,0,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,ARLINGTON & MAPLE GROVE,39.19943727,-86.55951484,"39.19943727,-86.55951484"
902430663,2015-04-07,Weekend,600,1-Car,No injury/unknown,BRAKE FAILURE OR DEFECTIVE,E 2ND,39.1611824,-86.5322113,"39.1611824,-86.5322113"
902430685,2015-04-06,Weekday,1400,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,SR37 & TAPP,39.13704,-86.572896,"39.13704,-86.572896"
902430686,2015-04-06,Weekday,1200,3+ Cars,No injury/unknown,LEFT OF CENTER,N ROGERS & W 11TH,39.173184,-86.538528,"39.173184,-86.538528"
902430772,2015-04-07,Weekend,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,RHORER & WALNUT STREET,39.12141994,-86.53134986,"39.12141994,-86.53134986"
902430886,2015-04-07,Weekend,1700,2-Car,No injury/unknown,IMPROPER PASSING,BARRINGTON & EAST 10TH,39.17166978,-86.48927717,"39.17166978,-86.48927717"
902430889,2015-04-07,Weekend,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S COLLEGE MALL,39.15250667,-86.497904,"39.15250667,-86.497904"
902430890,2015-04-07,Weekend,1500,Moped/Motorcycle,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,2300 N WALNUT ST & STATE RD 46,39.16063672,-86.533714,"39.16063672,-86.533714"
902430898,2015-04-07,Weekend,1800,2-Car,No injury/unknown,UNSAFE BACKING,N JACOB,39.16846848,-86.5732727,"39.16846848,-86.5732727"
902430903,2015-04-07,Weekend,1900,2-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,EAST LAW,39.17302832,-86.51339918,"39.17302832,-86.51339918"
902430910,2015-04-06,Weekday,300,3+ Cars,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,KINSER & SR37N,39.22607704,-86.54663581,"39.22607704,-86.54663581"
902430953,2015-04-07,Weekend,2300,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,ATWATER & JORDAN,39.16305243,-86.51638885,"39.16305243,-86.51638885"
902430992,2015-04-07,Weekend,1400,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,17TH & SR46,39.17984,-86.507088,"39.17984,-86.507088"
902431026,2015-04-01,Weekend,1000,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,SR4546W & WALNUT,39.186368,-86.5344,"39.186368,-86.5344"
902431029,2015-04-01,Weekend,1000,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,10TH & LINCOLN,39.171712,-86.530992,"39.171712,-86.530992"
902431041,2015-04-01,Weekend,1000,2-Car,No injury/unknown,UNSAFE BACKING,SUGAR MAPLE,39.15715836,-86.58867045,"39.15715836,-86.58867045"
902431075,2015-04-07,Weekend,100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,FAIRFAX & WALNUT STREET,39.10715997,-86.52650982,"39.10715997,-86.52650982"
902431076,2015-04-07,Weekend,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SAMPLE & SR37S,39.26478727,-86.52270297,"39.26478727,-86.52270297"
902431089,2015-04-06,Weekend,2100,Moped/Motorcycle,Non-incapacitating,OVERCORRECTING/OVERSTEERING,S KNIGHTRIDGE & SR446N,39.14420245,-86.46687098,"39.14420245,-86.46687098"
902431112,2015-04-01,Weekend,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,KIRKWOOD & ROGERS,39.166672,-86.538608,"39.166672,-86.538608"
902431135,2015-04-01,Weekend,1300,2-Car,No injury/unknown,UNSAFE BACKING,W SR 45,39.125312,-86.610496,"39.125312,-86.610496"
902431234,2015-04-01,Weekend,1600,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,10TH & SR45W,39.1772081,-86.47765905,"39.1772081,-86.47765905"
902431259,2015-04-01,Weekend,1700,2-Car,No injury/unknown,UNSAFE BACKING,E 10TH,39.171504,-86.49509867,"39.171504,-86.49509867"
902431320,2015-04-02,Weekday,200,1-Car,No injury/unknown,UNSAFE SPEED,MCCARTNEY & S SARE,39.14588973,-86.49749971,"39.14588973,-86.49749971"
902431369,2015-04-02,Weekday,700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E HILLSIDE & OLIVE,39.150656,-86.5188,"39.150656,-86.5188"
902431419,2015-04-01,Weekend,700,1-Car,Fatal,RAN OFF ROAD RIGHT,INGRAM & SR37N,39.00289178,-86.53728159,"39.00289178,-86.53728159"
902431441,2015-04-06,Weekday,1700,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,E DILLMAN & OLD STATE ROAD 37,39.092944,-86.544,"39.092944,-86.544"
902431658,2015-04-02,Weekday,800,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,ATWATER & JORDAN,39.16305243,-86.51638885,"39.16305243,-86.51638885"
902432014,2015-04-01,Weekend,200,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,N GETTYS CREEK & SR46,39.16331638,-86.41683227,"39.16331638,-86.41683227"
902434893,2015-04-07,Weekend,100,2-Car,No injury/unknown,IMPROPER LANE USAGE,17TH & N WASHINGTON,39.17904,-86.532096,"39.17904,-86.532096"
902434905,2015-04-01,Weekend,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,10TH & JORDAN,39.171552,-86.515728,"39.171552,-86.515728"
902434941,2015-04-07,Weekend,2100,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,SOUTH OLD STATE ROAD 37 & WEST WAYSIDE,39.16197707,-86.53117015,"39.16197707,-86.53117015"
902434954,2015-04-01,Weekend,1300,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,WEST BLOOMFIELD,39.16021541,-86.55312471,"39.16021541,-86.55312471"
902434957,2015-04-07,Weekend,2200,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,N HINKLE,39.200448,-86.514192,"39.200448,-86.514192"
902435041,2015-04-07,Weekend,2200,2-Car,No injury/unknown,UNSAFE BACKING,N ROSE,39.16704632,-86.51084236,"39.16704632,-86.51084236"
902435065,2015-04-01,Weekend,1600,2-Car,No injury/unknown,UNSAFE BACKING,S KINGSTON,39.16658457,-86.49281455,"39.16658457,-86.49281455"
902435072,2015-04-01,Weekday,2000,Cyclist,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,JORDAN & LAW,39.17476808,-86.51466999,"39.17476808,-86.51466999"
902435145,2015-03-01,Weekend,1200,Pedestrian,Incapacitating,UNSAFE BACKING,8TH & NORTH SPRING,39.169728,-86.5548,"39.169728,-86.5548"
902435179,2015-04-02,Weekday,0,1-Car,Incapacitating,DISREGARD SIGNAL/REG SIGN,E LAW & N UNION,39.16440793,-86.50966018,"39.16440793,-86.50966018"
902435311,2015-04-07,Weekend,1300,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,OLD SR 37 & WALNUT,39.20704,-86.534704,"39.20704,-86.534704"
902435491,2015-03-06,Weekday,900,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,TUNNEL ROAD,39.2326889,-86.4332199,"39.2326889,-86.4332199"
902435492,2015-04-06,Weekday,0,1-Car,No injury/unknown,LEFT OF CENTER,CORY LANE,39.15958786,-86.56008148,"39.15958786,-86.56008148"
902435493,2015-04-07,Weekend,1400,2-Car,No injury/unknown,IMPROPER TURNING,SMITH PIKE & SR46W,39.211683,-86.58610498,"39.211683,-86.58610498"
902435760,2015-04-07,Weekend,2300,Pedestrian,Incapacitating,PEDESTRIAN ACTION,17TH & INDIANA,39.1790197,-86.52705461,"39.1790197,-86.52705461"
902435769,2015-04-07,Weekend,1700,2-Car,No injury/unknown,,NORTH COLLEGE,39.185152,-86.535296,"39.185152,-86.535296"
902435905,2015-04-02,Weekday,1900,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,S VICTOR & VICTOR HEIGHTS,39.102448,-86.55696,"39.102448,-86.55696"
902435917,2015-04-02,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,DANIELS,39.17296982,-86.59990692,"39.17296982,-86.59990692"
902435919,2015-04-06,Weekday,0,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,EAST SAMPLE & SR37N,39.26616,-86.522752,"39.26616,-86.522752"
902435963,2015-04-02,Weekday,2300,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,11TH & FAIRVIEW,39.17332369,-86.54097606,"39.17332369,-86.54097606"
902435991,2015-04-02,Weekday,1300,2-Car,No injury/unknown,UNSAFE BACKING,S WALNUT,39.1707889,-86.53353274,"39.1707889,-86.53353274"
902436062,2015-04-02,Weekday,1100,2-Car,Incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,E 10TH & FORREST,39.17163022,-86.52237989,"39.17163022,-86.52237989"
902436232,2015-04-03,Weekday,0,2-Car,No injury/unknown,,WALNUT,39.1841412,-86.5344552,"39.1841412,-86.5344552"
902436250,2015-04-03,Weekday,1100,2-Car,No injury/unknown,UNSAFE BACKING,ATWATER & S WOODLAWN,39.16328,-86.522592,"39.16328,-86.522592"
902436340,2015-04-03,Weekday,1300,1-Car,No injury/unknown,IMPROPER TURNING,NORTH DUNN,39.18313757,-86.52827404,"39.18313757,-86.52827404"
902436345,2015-04-03,Weekday,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HILLSIDE & WOODLAWN,39.15053341,-86.52261608,"39.15053341,-86.52261608"
902436502,2015-04-03,Weekday,1600,2-Car,Non-incapacitating,BRAKE FAILURE OR DEFECTIVE,GORDON & S OLD SR 37,39.121552,-86.531296,"39.121552,-86.531296"
902436532,2015-04-03,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,EAST THIRD & OVERHILL,39.164272,-86.501488,"39.164272,-86.501488"
902436541,2015-04-03,Weekday,1400,3+ Cars,Incapacitating,FOLLOWING TOO CLOSELY,EAST BURKS & SOUTH WALNUT,39.14251599,-86.53136998,"39.14251599,-86.53136998"
902436596,2015-04-03,Weekday,1500,2-Car,No injury/unknown,UNSAFE BACKING,FEE & LAW,39.17432203,-86.51891983,"39.17432203,-86.51891983"
902436718,2015-04-04,Weekday,300,Pedestrian,Incapacitating,PEDESTRIAN ACTION,10TH & SR46E,39.171648,-86.502096,"39.171648,-86.502096"
902436748,2015-04-04,Weekday,800,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,E3RD & SO JEFFERSON,39.164304,-86.506992,"39.164304,-86.506992"
902436826,2015-04-04,Weekday,900,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,E THIRD & PETE ELLIS,39.16424,-86.495088,"39.16424,-86.495088"
902436878,2015-04-01,Weekend,1100,2-Car,No injury/unknown,UNSAFE BACKING,EAST 10TH,39.171648,-86.50435515,"39.171648,-86.50435515"
902436900,2015-04-04,Weekday,1200,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S WALNUT,39.136144,-86.528688,"39.136144,-86.528688"
902436941,2015-04-04,Weekday,1100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37N & W VERNAL,39.17617467,-86.56292242,"39.17617467,-86.56292242"
902436967,2015-04-04,Weekday,1400,2-Car,No injury/unknown,UNSAFE BACKING,NORTH FEE,39.17250261,-86.51898354,"39.17250261,-86.51898354"
902436975,2015-04-04,Weekday,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BLOOMFIELD & SR37S,39.148144,-86.572992,"39.148144,-86.572992"
902437009,2015-04-03,Weekday,1300,2-Car,No injury/unknown,UNSAFE BACKING,E 7TH & WOODLAWN,39.16862775,-86.52286299,"39.16862775,-86.52286299"
902437037,2015-04-04,Weekday,1300,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,SR37N & VERNAL,39.17662048,-86.56252288,"39.17662048,-86.56252288"
902437072,2015-04-03,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,OUTBACK & SR46W,39.21467972,-86.59262847,"39.21467972,-86.59262847"
902437099,2015-04-03,Weekday,2000,2-Car,No injury/unknown,UNSAFE BACKING,STATE HIGHWAY 37 & WINERY,39.28039983,-86.52268462,"39.28039983,-86.52268462"
902437128,2015-04-04,Weekday,1300,2-Car,No injury/unknown,IMPROPER TURNING,S MADISON,39.16444714,-86.537296,"39.16444714,-86.537296"
902437175,2015-04-04,Weekday,0,2-Car,No injury/unknown,UNSAFE BACKING,N FAIRVIEW,39.175152,-86.54104,"39.175152,-86.54104"
902437176,2015-04-04,Weekday,2300,1-Car,Non-incapacitating,ANIMAL/OBJECT IN ROADWAY,SR37N & TAPP,39.13676534,-86.572896,"39.13676534,-86.572896"
902437252,2015-04-04,Weekday,700,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,BREEDEN & SR45W,39.08680128,-86.67550806,"39.08680128,-86.67550806"
902437344,2015-04-05,Weekday,1000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,3RD & UNION,39.164352,-86.5088,"39.164352,-86.5088"
902437369,2015-04-05,Weekday,1000,2-Car,No injury/unknown,UNSAFE BACKING,7TH & UNION,39.168176,-86.5091003,"39.168176,-86.5091003"
902437391,2015-04-05,Weekday,1200,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,EAST THIRD,39.16420519,-86.49964883,"39.16420519,-86.49964883"
902437465,2015-04-04,Weekday,1100,1-Car,No injury/unknown,IMPROPER LANE USAGE,HUNTER & WOODLAWN,39.16221368,-86.5226233,"39.16221368,-86.5226233"
902437612,2015-04-04,Weekday,1400,1-Car,No injury/unknown,UNSAFE BACKING,S FAIRFAX,39.09294436,-86.5167456,"39.09294436,-86.5167456"
902437617,2015-04-05,Weekday,1700,2-Car,Non-incapacitating,IMPROPER LANE USAGE,SR37N & SR45E,39.148144,-86.572992,"39.148144,-86.572992"
902437630,2015-04-05,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,COTTAGE & INDIANA,39.17264,-86.52704,"39.17264,-86.52704"
902437674,2015-05-06,Weekday,100,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,CHURCH & VICTOR,39.10753175,-86.54891106,"39.10753175,-86.54891106"
902438008,2015-05-06,Weekday,900,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S WALNUT,39.13493114,-86.52778394,"39.13493114,-86.52778394"
902438096,2015-05-06,Weekday,1500,2-Car,Non-incapacitating,IMPROPER TURNING,3RD & FACULTY,39.164352,-86.521088,"39.164352,-86.521088"
902438176,2015-05-06,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,STATE 37 & VERNAL,39.176544,-86.5624,"39.176544,-86.5624"
902438204,2015-05-06,Weekday,1500,2-Car,No injury/unknown,UNSAFE BACKING,E SOUTHERN,39.14984,-86.53213111,"39.14984,-86.53213111"
902438205,2015-05-06,Weekday,1500,2-Car,No injury/unknown,UNSAFE BACKING,S WOODSCREST,39.16290283,-86.50295257,"39.16290283,-86.50295257"
902438219,2015-05-06,Weekday,1800,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,E 8TH & N GRANT,39.169552,-86.529696,"39.169552,-86.529696"
902438420,2015-05-07,Weekend,1100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,AIRPORT & SR45W,39.13611763,-86.59484583,"39.13611763,-86.59484583"
902438469,2015-05-06,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ALEXANDER & JACOB,39.16877031,-86.57355979,"39.16877031,-86.57355979"
902438510,2015-05-07,Weekend,1500,2-Car,No injury/unknown,IMPROPER TURNING,STATE ROAD 46,39.207648,-86.573792,"39.207648,-86.573792"
902438517,2015-05-07,Weekend,1300,2-Car,No injury/unknown,UNSAFE BACKING,E KIRKWOOD,39.16664,-86.52798041,"39.16664,-86.52798041"
902438522,2015-05-06,Weekend,2200,2-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,E 3RD,39.16444703,-86.52575968,"39.16444703,-86.52575968"
902438542,2015-05-07,Weekend,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,WEST 3RD,39.164752,-86.573104,"39.164752,-86.573104"
902438549,2015-05-06,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,CURRY & WOODYARD,39.18881826,-86.58302576,"39.18881826,-86.58302576"
902438669,2015-05-07,Weekend,1200,2-Car,No injury/unknown,UNSAFE BACKING,WEST 3RD,39.16513824,-86.5824356,"39.16513824,-86.5824356"
902438787,2015-05-01,Weekend,1100,2-Car,No injury/unknown,UNSAFE BACKING,N GATES,39.16987228,-86.57498168,"39.16987228,-86.57498168"
902438789,2015-05-07,Weekend,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LONGVIEW & PETE ELLIS,39.166944,-86.495056,"39.166944,-86.495056"
902438903,2015-05-07,Weekend,1400,2-Car,No injury/unknown,UNSAFE BACKING,E COTTAGE,40.106918,-85.667884,"40.106918,-85.667884"
902438907,2015-05-07,Weekend,1500,1-Car,No injury/unknown,IMPROPER TURNING,E 17TH,39.178848,-86.51144,"39.178848,-86.51144"
902438993,2015-05-02,Weekday,0,2-Car,No injury/unknown,IMPROPER PASSING,12TH & N COLLEGE,40.17592359,-87.26738818,"40.17592359,-87.26738818"
902439183,2015-05-02,Weekday,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR46W & UNION VALLEY,39.21477514,-86.59228631,"39.21477514,-86.59228631"
902439207,2015-05-02,Weekday,800,1-Car,No injury/unknown,DRIVER ASLEEP OR FATIGUED,S LEONARD SPRINGS & SR45W,39.14190066,-86.5828886,"39.14190066,-86.5828886"
902439426,2015-05-02,Weekday,1200,1-Car,No injury/unknown,DRIVER ILLNESS,FEE & FOSTER,39.17645015,-86.51886016,"39.17645015,-86.51886016"
902439453,2015-05-02,Weekday,1400,Bus,No injury/unknown,FOLLOWING TOO CLOSELY,11TH & VERNAL,39.173344,-86.555104,"39.173344,-86.555104"
902439483,2015-05-02,Weekday,1400,2-Car,Incapacitating,UNSAFE LANE MOVEMENT,CURRY & SR45W,39.142048,-86.582592,"39.142048,-86.582592"
902439548,2015-05-02,Weekday,1600,2-Car,No injury/unknown,IMPROPER TURNING,E 10TH,39.17162087,-86.50077565,"39.17162087,-86.50077565"
902439650,2015-05-02,Weekday,1700,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,S CURRY & SR45W,39.14194737,-86.58259072,"39.14194737,-86.58259072"
902439708,2015-05-02,Weekday,400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S CURRY & W 3RD,39.16463971,-86.58292002,"39.16463971,-86.58292002"
902439777,2015-05-02,Weekday,1300,2-Car,Non-incapacitating,UNSAFE SPEED,3RD & EASTSIDE,39.1642661,-86.51321379,"39.1642661,-86.51321379"
902439793,2015-05-03,Weekday,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,17TH & JACKSON,39.17874946,-86.5396263,"39.17874946,-86.5396263"
